4.23 0.902202 -0.431313
4.24 0.910766 -0.412923
4.25 0.918938 -0.394402
4.26 0.926717 -0.375759
4.2700000000000005 0.934103 -0.357004
4.28 0.941094 -0.338145
4.29 0.94769 -0.319192
4.3 0.953891 -0.300152
4.3100000000000005 0.959697 -0.281035
4.32 0.965109 -0.26185
4.33 0.970125 -0.242604
4.34 0.974748 -0.223307
4.3500000000000005 0.978978 -0.203967
4.36 0.982815 -0.184591
4.37 0.986262 -0.165188
4.38 0.989319 -0.145767
4.39 0.991988 -0.126334
4.4 0.99427 -0.106898
4.41 0.996167 -0.0874666
4.42 0.997682 -0.0680472
4.43 0.998816 -0.0486472
4.44 0.999571 -0.029274
4.45 0.999951 -0.0099348
4.46 0.999956 0.00936332
4.47 0.999591 0.0286134
4.48 0.998857 0.0478087
4.49 0.997757 0.0669423
4.5 0.996294 0.0860079
4.51 0.994472 0.104999
4.5200000000000005 0.992294 0.123909
4.53 0.989761 0.142732
4.54 0.986879 0.161462
4.55 0.98365 0.180093
4.5600000000000005 0.980077 0.198618
4.57 0.976164 0.217033
4.58 0.971915 0.235332
4.59 0.967333 0.25351
4.6000000000000005 0.962421 0.27156
4.61 0.957185 0.289478
4.62 0.951626 0.307259
4.63 0.945749 0.324897
4.64 0.939558 0.342389
4.65 0.933057 0.359728
4.66 0.926249 0.376911
4.67 0.919139 0.393933
4.68 0.91173 0.410789
4.69 0.904027 0.427475
4.7 0.896033 0.443987
4.71 0.887752 0.460321
4.72 0.879189 0.476473
4.73 0.870348 0.492438
4.74 0.861231 0.508213
4.75 0.851845 0.523795
4.76 0.842192 0.539178
4.7700000000000005 0.832276 0.554361
4.78 0.822103 0.569339
4.79 0.811675 0.584109
4.8 0.800997 0.598668
4.8100000000000005 0.790074 0.613012
4.82 0.778908 0.627138
4.83 0.767505 0.641043
4.84 0.755868 0.654724
4.8500000000000005 0.744001 0.668179
4.86 0.731909 0.681403
4.87 0.719595 0.694394
4.88 0.707064 0.70715
4.89 0.694319 0.719667
4.9 0.681365 0.731944
4.91 0.668206 0.743977
4.92 0.654845 0.755763
4.93 0.641287 0.767301
4.94 0.627536 0.778587
4.95 0.613596 0.78962
4.96 0.599471 0.800397
4.97 0.585164 0.810915
