0.172011	7823.46	0.685434	4881.52	3.68815
0.17265	7826.59	0.687791	4895.58	3.68521
0.17329	7829.72	0.690147	4909.61	3.68226
0.173929	7832.87	0.692501	4923.59	3.6793
0.174569	7836.02	0.694852	4937.53	3.67634
0.175208	7839.18	0.697202	4951.44	3.67338
0.175848	7842.35	0.69955	4965.31	3.67041
0.176487	7845.53	0.701896	4979.14	3.66743
0.177127	7848.72	0.70424	4992.93	3.66445
0.177766	7851.92	0.706583	5006.68	3.66147
0.178405	7855.12	0.708923	5020.39	3.65848
0.179045	7858.34	0.711262	5034.07	3.65549
0.179684	7861.56	0.713598	5047.7	3.65249
0.180324	7864.79	0.715933	5061.3	3.64949
0.180963	7868.03	0.718265	5074.86	3.64648
0.181603	7871.28	0.720596	5088.38	3.64347
0.182242	7874.54	0.722925	5101.86	3.64046
0.182882	7877.81	0.725252	5115.3	3.63744
0.183521	7881.08	0.727577	5128.71	3.63442
0.18416	7884.37	0.7299	5142.07	3.63139
0.1848	7887.66	0.732221	5155.4	3.62836
0.185439	7890.96	0.73454	5168.68	3.62533
0.186079	7894.27	0.736857	5181.93	3.62229
0.186718	7897.59	0.739173	5195.14	3.61924
0.187358	7900.91	0.741486	5208.31	3.6162
0.187997	7904.25	0.743797	5221.44	3.61315
0.188637	7907.59	0.746107	5234.53	3.61009
0.189276	7910.94	0.748414	5247.59	3.60703
0.189916	7914.3	0.75072	5260.6	3.60397
0.190555	7917.67	0.753023	5273.57	3.60091
0.191194	7921.05	0.755325	5286.51	3.59784
0.191834	7924.43	0.757625	5299.41	3.59477
0.192473	7927.82	0.759922	5312.27	3.59169
0.193113	7931.23	0.762218	5325.09	3.58861
0.193752	7934.63	0.764512	5337.87	3.58553
0.194392	7938.05	0.766804	5350.61	3.58244
0.195031	7941.48	0.769093	5363.31	3.57935
0.195671	7944.91	0.771381	5375.97	3.57626
0.19631	7948.35	0.773667	5388.6	3.57316
0.196949	7951.8	0.775951	5401.18	3.57006
0.197589	7955.26	0.778233	5413.73	3.56696
0.198228	7958.73	0.780513	5426.23	3.56385
0.198868	7962.2	0.782791	5438.7	3.56074
0.199507	7965.68	0.785066	5451.13	3.55763
0.200147	7969.17	0.78734	5463.52	3.55452
0.200786	7972.67	0.789612	5475.87	3.5514
0.201426	7976.17	0.791882	5488.18	3.54828
0.202065	7979.69	0.79415	5500.45	3.54515
0.202704	7983.21	0.796416	5512.69	3.54203
0.203344	7986.74	0.79868	5524.88	3.5389
0.203983	7990.27	0.800942	5537.04	3.53577
0.204623	7993.82	0.803202	5549.15	3.53263
0.205262	7997.37	0.80546	5561.23	3.52949
0.205902	8000.93	0.807716	5573.27	3.52635
0.206541	8004.5	0.80997	5585.27	3.52321
0.207181	8008.07	0.812222	5597.23	3.52006
0.20782	8011.66	0.814471	5609.15	3.51692
0.208459	8015.25	0.816719	5621.03	3.51377
0.209099	8018.85	0.818965	5632.87	3.51061
0.209738	8022.45	0.821209	5644.68	3.50746
0.210378	8026.06	0.823451	5656.44	3.5043
0.211017	8029.69	0.825691	5668.17	3.50114
0.211657	8033.31	0.827928	5679.85	3.49798
0.212296	8036.95	0.830164	5691.5	3.49482
0.212936	8040.59	0.832398	5703.11	3.49165
0.213575	8044.24	0.83463	5714.68	3.48848
0.214214	8047.9	0.836859	5726.21	3.48531
0.214854	8051.57	0.839087	5737.7	3.48214
0.215493	8055.24	0.841313	5749.16	3.47896
0.216133	8058.92	0.843536	5760.57	3.47579
0.216772	8062.61	0.845758	5771.95	3.47261
0.217412	8066.3	0.847977	5783.28	3.46943
0.218051	8070	0.850195	5794.58	3.46625
0.218691	8073.71	0.85241	5805.84	3.46306
0.21933	8077.43	0.854624	5817.06	3.45988
0.219969	8081.15	0.856835	5828.24	3.45669
0.220609	8084.88	0.859044	5839.38	3.4535
0.221248	8088.62	0.861252	5850.49	3.45031
0.221888	8092.36	0.863457	5861.55	3.44712
0.222527	8096.11	0.86566	5872.58	3.44392
0.223167	8099.87	0.867861	5883.57	3.44073
0.223806	8103.64	0.87006	5894.52	3.43753
0.224446	8107.41	0.872258	5905.43	3.43433
0.225085	8111.19	0.874453	5916.3	3.43113
0.225724	8114.98	0.876646	5927.13	3.42793
0.226364	8118.77	0.878837	5937.93	3.42473
0.227003	8122.57	0.881025	5948.68	3.42152
0.227643	8126.38	0.883212	5959.4	3.41832
0.228282	8130.19	0.885397	5970.08	3.41511
0.228922	8134.01	0.88758	5980.72	3.41191
0.229561	8137.84	0.889761	5991.32	3.4087
0.230201	8141.68	0.891939	6001.88	3.40549
0.23084	8145.52	0.894116	6012.41	3.40228
0.231479	8149.37	0.89629	6022.9	3.39906
0.232119	8153.22	0.898463	6033.34	3.39585
0.232758	8157.08	0.900633	6043.75	3.39264
0.233398	8160.95	0.902802	6054.13	3.38942
